t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus,0.1765,0.3412,0.4824,85
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus.vaccaceps,0.1867,0.5333,0.28,75
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus.vaccaceps,0.2639,0.5,0.2361,72
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,0.4388,0.2857,0.2755,98
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,0.4022,0.2609,0.337,92
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,0.4051,0.2911,0.3038,79
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,0.3571,0.3214,0.3214,84
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,0.3492,0.3968,0.254,63
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,0.3385,0.3231,0.3385,65
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,0.4833,0.3333,0.1833,60
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,0.4483,0.2931,0.2586,58
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,0.2857,0.3,0.4143,70
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,0.3125,0.2969,0.3906,64
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,0.274,0.3151,0.411,73
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,0.359,0.2692,0.3718,78
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,P.macrolepidotus,0.0455,0.0909,0.8636,66
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,P.macrolepidotus,0.0533,0.12,0.8267,75
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,0.697,0.1364,0.1667,66
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,0.6667,0.1333,0.2,60
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,0.2162,0.2973,0.4865,74
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,0.1739,0.3043,0.5217,69
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1781,0.5068,0.3151,73
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1538,0.5,0.3462,52
alvordensis,bicolor.eurysomas,McNett.Ranch,mohavensis,0.4103,0.3462,0.2436,78
alvordensis,bicolor.eurysomas,McNett.Ranch,mohavensis,0.3871,0.3333,0.2796,93
alvordensis,bicolor.eurysomas,McNett.Ranch,newarkensis,0.3563,0.3908,0.2529,87
alvordensis,bicolor.eurysomas,McNett.Ranch,newarkensis,0.2987,0.3766,0.3247,77
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.lahontan,0.3951,0.321,0.284,81
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.lahontan,0.541,0.2131,0.2459,61
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.snyderi,0.3462,0.3333,0.3205,78
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.snyderi,0.2877,0.3425,0.3699,73
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.toikona,0.3776,0.2959,0.3265,98
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.toikona,0.4235,0.2588,0.3176,85
alvordensis,bicolor.eurysomas,McNett.Ranch,P.macrolepidotus,0.1091,0.1091,0.7818,55
alvordensis,bicolor.eurysomas,McNett.Ranch,P.macrolepidotus,0.0933,0.12,0.7867,75
alvordensis,bicolor.eurysomas,McNett.Ranch,Railroad.Valley,0.3974,0.359,0.2436,78
alvordensis,bicolor.eurysomas,McNett.Ranch,Railroad.Valley,0.4819,0.3253,0.1928,83
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus,0.2561,0.3537,0.3902,82
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus,0.1765,0.3676,0.4559,68
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus.vaccaceps,0.2273,0.5114,0.2614,88
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus.vaccaceps,0.2586,0.5172,0.2241,58
alvordensis,bicolor.eurysomas,mohavensis,newarkensis,0.3333,0.3478,0.3188,69
alvordensis,bicolor.eurysomas,mohavensis,newarkensis,0.3382,0.2794,0.3824,68
alvordensis,bicolor.eurysomas,mohavensis,obesus.lahontan,0.4386,0.2982,0.2632,57
alvordensis,bicolor.eurysomas,mohavensis,obesus.lahontan,0.3684,0.386,0.2456,57
alvordensis,bicolor.eurysomas,mohavensis,obesus.snyderi,0.3099,0.3099,0.3803,71
alvordensis,bicolor.eurysomas,mohavensis,obesus.snyderi,0.3182,0.3485,0.3333,66
alvordensis,bicolor.eurysomas,mohavensis,obesus.toikona,0.4167,0.25,0.3333,72
alvordensis,bicolor.eurysomas,mohavensis,obesus.toikona,0.3651,0.3492,0.2857,63
alvordensis,bicolor.eurysomas,mohavensis,P.macrolepidotus,0.0541,0.1216,0.8243,74
alvordensis,bicolor.eurysomas,mohavensis,P.macrolepidotus,0.06,0.12,0.82,50
alvordensis,bicolor.eurysomas,mohavensis,Railroad.Valley,0.3333,0.3958,0.2708,48
alvordensis,bicolor.eurysomas,mohavensis,Railroad.Valley,0.4211,0.2982,0.2807,57
alvordensis,bicolor.eurysomas,mohavensis,thalassinus,0.1731,0.4615,0.3654,52
alvordensis,bicolor.eurysomas,mohavensis,thalassinus,0.1754,0.386,0.4386,57
alvordensis,bicolor.eurysomas,mohavensis,thalassinus.vaccaceps,0.1698,0.5283,0.3019,53
alvordensis,bicolor.eurysomas,mohavensis,thalassinus.vaccaceps,0.1688,0.5195,0.3117,77
alvordensis,bicolor.eurysomas,newarkensis,obesus.lahontan,0.2581,0.3871,0.3548,62
alvordensis,bicolor.eurysomas,newarkensis,obesus.lahontan,0.3448,0.3793,0.2759,58
alvordensis,bicolor.eurysomas,newarkensis,obesus.snyderi,0.2857,0.2143,0.5,56
alvordensis,bicolor.eurysomas,newarkensis,obesus.snyderi,0.2698,0.3175,0.4127,63
alvordensis,bicolor.eurysomas,newarkensis,obesus.toikona,0.2879,0.3485,0.3636,66
alvordensis,bicolor.eurysomas,newarkensis,obesus.toikona,0.2535,0.3239,0.4225,71
alvordensis,bicolor.eurysomas,newarkensis,P.macrolepidotus,0.0294,0.0147,0.9559,68
alvordensis,bicolor.eurysomas,newarkensis,P.macrolepidotus,0.0351,0.0702,0.8947,57
alvordensis,bicolor.eurysomas,newarkensis,Railroad.Valley,0.2444,0.4,0.3556,45
alvordensis,bicolor.eurysomas,newarkensis,Railroad.Valley,0.3051,0.339,0.3559,59
alvordensis,bicolor.eurysomas,newarkensis,thalassinus,0.2333,0.1833,0.5833,60
alvordensis,bicolor.eurysomas,newarkensis,thalassinus,0.2034,0.3051,0.4915,59
alvordensis,bicolor.eurysomas,newarkensis,thalassinus.vaccaceps,0.2642,0.4906,0.2453,53
alvordensis,bicolor.eurysomas,newarkensis,thalassinus.vaccaceps,0.1286,0.5429,0.3286,70
alvordensis,bicolor.eurysomas,obesus.lahontan,obesus.snyderi,0.3409,0.2045,0.4545,44
alvordensis,bicolor.eurysomas,obesus.lahontan,obesus.snyderi,0.3385,0.3077,0.3538,65
alvordensis,bicolor.eurysomas,obesus.lahontan,obesus.toikona,0.3538,0.2923,0.3538,65
alvordensis,bicolor.eurysomas,obesus.lahontan,obesus.toikona,0.25,0.4167,0.3333,36
alvordensis,bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,0.0351,0.0877,0.8772,57
alvordensis,bicolor.eurysomas,obesus.lahontan,P.macrolepidotus,0.0635,0.0476,0.8889,63
alvordensis,bicolor.eurysomas,obesus.lahontan,Railroad.Valley,0.5758,0.2424,0.1818,33
alvordensis,bicolor.eurysomas,obesus.lahontan,Railroad.Valley,0.4348,0.3261,0.2391,46
alvordensis,bicolor.eurysomas,obesus.lahontan,thalassinus,0.1905,0.2857,0.5238,42
alvordensis,bicolor.eurysomas,obesus.lahontan,thalassinus,0.2623,0.3115,0.4262,61
alvordensis,bicolor.eurysomas,obesus.lahontan,thalassinus.vaccaceps,0.1667,0.4697,0.3636,66
alvordensis,bicolor.eurysomas,obesus.lahontan,thalassinus.vaccaceps,0.2239,0.4478,0.3284,67
alvordensis,bicolor.eurysomas,obesus.snyderi,obesus.toikona,0.5312,0.2812,0.1875,64
alvordensis,bicolor.eurysomas,obesus.snyderi,obesus.toikona,0.4407,0.2034,0.3559,59
alvordensis,bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,0.1159,0.1159,0.7681,69
alvordensis,bicolor.eurysomas,obesus.snyderi,P.macrolepidotus,0.0625,0.125,0.8125,64
alvordensis,bicolor.eurysomas,obesus.snyderi,Railroad.Valley,0.2903,0.4677,0.2419,62
alvordensis,bicolor.eurysomas,obesus.snyderi,Railroad.Valley,0.3065,0.3871,0.3065,62
alvordensis,bicolor.eurysomas,obesus.snyderi,thalassinus,0.2273,0.3182,0.4545,66
alvordensis,bicolor.eurysomas,obesus.snyderi,thalassinus,0.2,0.3273,0.4727,55
alvordensis,bicolor.eurysomas,obesus.snyderi,thalassinus.vaccaceps,0.2167,0.6333,0.15,60
alvordensis,bicolor.eurysomas,obesus.snyderi,thalassinus.vaccaceps,0.2115,0.5577,0.2308,52
alvordensis,bicolor.eurysomas,obesus.toikona,P.macrolepidotus,0.1061,0.0606,0.8333,66
alvordensis,bicolor.eurysomas,obesus.toikona,P.macrolepidotus,0.0946,0.1486,0.7568,74
alvordensis,bicolor.eurysomas,obesus.toikona,Railroad.Valley,0.3846,0.3333,0.2821,78
alvordensis,bicolor.eurysomas,obesus.toikona,Railroad.Valley,0.3243,0.3784,0.2973,74
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus,0.2055,0.3562,0.4384,73
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus,0.1667,0.5556,0.2778,54
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus.vaccaceps,0.2206,0.5441,0.2353,68
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus.vaccaceps,0.2131,0.5082,0.2787,61
alvordensis,bicolor.eurysomas,P.macrolepidotus,Railroad.Valley,0.0952,0.8413,0.0635,63
alvordensis,bicolor.eurysomas,P.macrolepidotus,Railroad.Valley,0.0615,0.8923,0.0462,65
alvordensis,bicolor.eurysomas,P.macrolepidotus,thalassinus,0.0678,0.8475,0.0847,59
alvordensis,bicolor.eurysomas,P.macrolepidotus,thalassinus,0.0833,0.8333,0.0833,60
alvordensis,bicolor.eurysomas,P.macrolepidotus,thalassinus.vaccaceps,0.0294,0.9265,0.0441,68
alvordensis,bicolor.eurysomas,P.macrolepidotus,thalassinus.vaccaceps,0.0568,0.8977,0.0455,88
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus,0.1818,0.3333,0.4848,66
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus,0.2115,0.3269,0.4615,52
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus.vaccaceps,0.2143,0.4821,0.3036,56
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus.vaccaceps,0.2222,0.4286,0.3492,63
alvordensis,bicolor.eurysomas,thalassinus,thalassinus.vaccaceps,0.5128,0.359,0.1282,39
alvordensis,bicolor.eurysomas,thalassinus,thalassinus.vaccaceps,0.1724,0.5862,0.2414,58
alvordensis,G.orcuttii,isolatus,Lida.Pond,0.8596,0.0702,0.0702,114
alvordensis,G.orcuttii,isolatus,Lida.Pond,0.85,0.07,0.08,100
alvordensis,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.8776,0.0408,0.0816,98
alvordensis,G.orcuttii,isolatus,Little.Fish.Lake.Valley,0.8913,0.0217,0.087,92
alvordensis,G.orcuttii,isolatus,McNett.Ranch,0.84,0.08,0.08,100
alvordensis,G.orcuttii,isolatus,McNett.Ranch,0.8704,0.0556,0.0741,108
alvordensis,G.orcuttii,isolatus,mohavensis,0.9263,0.0421,0.0316,95
alvordensis,G.orcuttii,isolatus,mohavensis,0.8765,0.0494,0.0741,81
alvordensis,G.orcuttii,isolatus,newarkensis,0.9606,0.0079,0.0315,127
alvordensis,G.orcuttii,isolatus,newarkensis,0.9606,0.0157,0.0236,127
alvordensis,G.orcuttii,isolatus,obesus.lahontan,0.9114,0.038,0.0506,79
alvordensis,G.orcuttii,isolatus,obesus.lahontan,0.8649,0.0811,0.0541,74
alvordensis,G.orcuttii,isolatus,obesus.snyderi,0.9016,0.0656,0.0328,61
alvordensis,G.orcuttii,isolatus,obesus.snyderi,0.8415,0.0976,0.061,82
alvordensis,G.orcuttii,isolatus,obesus.toikona,0.8125,0.1,0.0875,80
alvordensis,G.orcuttii,isolatus,obesus.toikona,0.8605,0.0814,0.0581,86
alvordensis,G.orcuttii,isolatus,P.macrolepidotus,0.3214,0.4643,0.2143,28
alvordensis,G.orcuttii,isolatus,P.macrolepidotus,0.4545,0.303,0.2424,33
alvordensis,G.orcuttii,isolatus,Railroad.Valley,0.9104,0.0299,0.0597,67
alvordensis,G.orcuttii,isolatus,Railroad.Valley,0.9277,0.0241,0.0482,83
alvordensis,G.orcuttii,isolatus,thalassinus,0.8889,0.0444,0.0667,90
alvordensis,G.orcuttii,isolatus,thalassinus,0.8485,0.0707,0.0808,99
alvordensis,G.orcuttii,isolatus,thalassinus.vaccaceps,0.8706,0.0353,0.0941,85
alvordensis,G.orcuttii,isolatus,thalassinus.vaccaceps,0.8846,0.0513,0.0641,78
alvordensis,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.8632,0.0526,0.0842,95
alvordensis,G.orcuttii,Lida.Pond,Little.Fish.Lake.Valley,0.8774,0.0566,0.066,106
alvordensis,G.orcuttii,Lida.Pond,McNett.Ranch,0.9954,0,0.0046,217
alvordensis,G.orcuttii,Lida.Pond,McNett.Ranch,0.9901,0.0099,0,202
alvordensis,G.orcuttii,Lida.Pond,mohavensis,0.8824,0.0588,0.0588,102
alvordensis,G.orcuttii,Lida.Pond,mohavensis,0.925,0.0375,0.0375,80
alvordensis,G.orcuttii,Lida.Pond,newarkensis,0.86,0.07,0.07,100
alvordensis,G.orcuttii,Lida.Pond,newarkensis,0.8614,0.0594,0.0792,101
alvordensis,G.orcuttii,Lida.Pond,obesus.lahontan,0.9205,0.0455,0.0341,88
alvordensis,G.orcuttii,Lida.Pond,obesus.lahontan,0.8889,0.0505,0.0606,99
alvordensis,G.orcuttii,Lida.Pond,obesus.snyderi,0.8353,0.0824,0.0824,85
alvordensis,G.orcuttii,Lida.Pond,obesus.snyderi,0.871,0.0753,0.0538,93
alvordensis,G.orcuttii,Lida.Pond,obesus.toikona,0.9022,0.0326,0.0652,92
alvordensis,G.orcuttii,Lida.Pond,obesus.toikona,0.9462,0.0215,0.0323,93
alvordensis,G.orcuttii,Lida.Pond,P.macrolepidotus,0.5172,0.3448,0.1379,29
alvordensis,G.orcuttii,Lida.Pond,P.macrolepidotus,0.2593,0.5185,0.2222,27
alvordensis,G.orcuttii,Lida.Pond,Railroad.Valley,0.8788,0.0707,0.0505,99
alvordensis,G.orcuttii,Lida.Pond,Railroad.Valley,0.86,0.07,0.07,100
alvordensis,G.orcuttii,Lida.Pond,thalassinus,0.9032,0.0323,0.0645,62
alvordensis,G.orcuttii,Lida.Pond,thalassinus,0.8955,0.0746,0.0299,67
alvordensis,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.8861,0.0633,0.0506,79
alvordensis,G.orcuttii,Lida.Pond,thalassinus.vaccaceps,0.8875,0.05,0.0625,80
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.8627,0.098,0.0392,102
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,McNett.Ranch,0.8611,0.0833,0.0556,108
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.8431,0.098,0.0588,102
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,mohavensis,0.8696,0.087,0.0435,92
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.8837,0.0698,0.0465,86
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,newarkensis,0.8925,0.0645,0.043,93
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.lahontan,0.8837,0.0698,0.0465,86
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.lahontan,0.8495,0.1075,0.043,93
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.831,0.1268,0.0423,71
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.snyderi,0.8493,0.0959,0.0548,73
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.878,0.0732,0.0488,82
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,obesus.toikona,0.8837,0.0349,0.0814,86
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.4444,0.3889,0.1667,36
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,P.macrolepidotus,0.303,0.4848,0.2121,33
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.956,0.033,0.011,91
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,Railroad.Valley,0.9273,0.0273,0.0455,110
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.8906,0.0781,0.0312,64
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus,0.84,0.1333,0.0267,75
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.84,0.08,0.08,100
alvordensis,G.orcuttii,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.8444,0.0778,0.0778,90
alvordensis,G.orcuttii,McNett.Ranch,mohavensis,0.9167,0.0208,0.0625,96
alvordensis,G.orcuttii,McNett.Ranch,mohavensis,0.9286,0.0204,0.051,98
alvordensis,G.orcuttii,McNett.Ranch,newarkensis,0.8427,0.0899,0.0674,89
alvordensis,G.orcuttii,McNett.Ranch,newarkensis,0.8646,0.0833,0.0521,96
alvordensis,G.orcuttii,McNett.Ranch,obesus.lahontan,0.8986,0.0725,0.029,69
alvordensis,G.orcuttii,McNett.Ranch,obesus.lahontan,0.88,0.08,0.04,75
alvordensis,G.orcuttii,McNett.Ranch,obesus.snyderi,0.8421,0.1053,0.0526,76
alvordensis,G.orcuttii,McNett.Ranch,obesus.snyderi,0.8537,0.0976,0.0488,82
alvordensis,G.orcuttii,McNett.Ranch,obesus.toikona,0.9043,0.0319,0.0638,94
alvordensis,G.orcuttii,McNett.Ranch,obesus.toikona,0.8989,0.0337,0.0674,89
alvordensis,G.orcuttii,McNett.Ranch,P.macrolepidotus,0.3333,0.3704,0.2963,27
alvordensis,G.orcuttii,McNett.Ranch,P.macrolepidotus,0.3462,0.4615,0.1923,26
alvordensis,G.orcuttii,McNett.Ranch,Railroad.Valley,0.8471,0.0941,0.0588,85
alvordensis,G.orcuttii,McNett.Ranch,Railroad.Valley,0.8817,0.0753,0.043,93
alvordensis,G.orcuttii,McNett.Ranch,thalassinus,0.8193,0.1325,0.0482,83
alvordensis,G.orcuttii,McNett.Ranch,thalassinus,0.8429,0.0714,0.0857,70
alvordensis,G.orcuttii,McNett.Ranch,thalassinus.vaccaceps,0.8718,0.0641,0.0641,78
alvordensis,G.orcuttii,McNett.Ranch,thalassinus.vaccaceps,0.8526,0.0842,0.0632,95
alvordensis,G.orcuttii,mohavensis,newarkensis,0.8875,0.0625,0.05,80
alvordensis,G.orcuttii,mohavensis,newarkensis,0.8854,0.0833,0.0312,96
alvordensis,G.orcuttii,mohavensis,obesus.lahontan,0.9024,0.061,0.0366,82
alvordensis,G.orcuttii,mohavensis,obesus.lahontan,0.9577,0.0282,0.0141,71
alvordensis,G.orcuttii,mohavensis,obesus.snyderi,0.8333,0.0778,0.0889,90
alvordensis,G.orcuttii,mohavensis,obesus.snyderi,0.9024,0.0366,0.061,82
alvordensis,G.orcuttii,mohavensis,obesus.toikona,0.8933,0.0667,0.04,75
alvordensis,G.orcuttii,mohavensis,obesus.toikona,0.8901,0.0659,0.044,91
alvordensis,G.orcuttii,mohavensis,P.macrolepidotus,0.381,0.4286,0.1905,21
alvordensis,G.orcuttii,mohavensis,P.macrolepidotus,0.3571,0.4286,0.2143,28
alvordensis,G.orcuttii,mohavensis,Railroad.Valley,0.8544,0.0874,0.0583,103
alvordensis,G.orcuttii,mohavensis,Railroad.Valley,0.9022,0.0435,0.0543,92
alvordensis,G.orcuttii,mohavensis,thalassinus,0.8537,0.0854,0.061,82
alvordensis,G.orcuttii,mohavensis,thalassinus,0.8667,0.05,0.0833,60
alvordensis,G.orcuttii,mohavensis,thalassinus.vaccaceps,0.8824,0.0706,0.0471,85
alvordensis,G.orcuttii,mohavensis,thalassinus.vaccaceps,0.8784,0.0541,0.0676,74
alvordensis,G.orcuttii,newarkensis,obesus.lahontan,0.85,0.1,0.05,80
alvordensis,G.orcuttii,newarkensis,obesus.lahontan,0.8861,0.0633,0.0506,79
alvordensis,G.orcuttii,newarkensis,obesus.snyderi,0.8793,0.1034,0.0172,58
alvordensis,G.orcuttii,newarkensis,obesus.snyderi,0.8933,0.0267,0.08,75
alvordensis,G.orcuttii,newarkensis,obesus.toikona,0.869,0.0357,0.0952,84
alvordensis,G.orcuttii,newarkensis,obesus.toikona,0.8837,0.0349,0.0814,86
alvordensis,G.orcuttii,newarkensis,P.macrolepidotus,0.2727,0.5152,0.2121,33
alvordensis,G.orcuttii,newarkensis,P.macrolepidotus,0.3438,0.4062,0.25,32
alvordensis,G.orcuttii,newarkensis,Railroad.Valley,0.907,0.0116,0.0814,86
alvordensis,G.orcuttii,newarkensis,Railroad.Valley,0.8875,0.05,0.0625,80
alvordensis,G.orcuttii,newarkensis,thalassinus,0.8442,0.0649,0.0909,77
alvordensis,G.orcuttii,newarkensis,thalassinus,0.8902,0.061,0.0488,82
alvordensis,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.9324,0.027,0.0405,74
alvordensis,G.orcuttii,newarkensis,thalassinus.vaccaceps,0.9294,0.0353,0.0353,85
alvordensis,G.orcuttii,obesus.lahontan,obesus.snyderi,0.8919,0.0676,0.0405,74
alvordensis,G.orcuttii,obesus.lahontan,obesus.snyderi,0.9268,0.0488,0.0244,41
alvordensis,G.orcuttii,obesus.lahontan,obesus.toikona,0.8916,0.012,0.0964,83
alvordensis,G.orcuttii,obesus.lahontan,obesus.toikona,0.873,0.0794,0.0476,63
alvordensis,G.orcuttii,obesus.lahontan,P.macrolepidotus,0.3,0.7,0,10
alvordensis,G.orcuttii,obesus.lahontan,P.macrolepidotus,0.3684,0.5263,0.1053,19
alvordensis,G.orcuttii,obesus.lahontan,Railroad.Valley,0.9167,0.0167,0.0667,60
alvordensis,G.orcuttii,obesus.lahontan,Railroad.Valley,0.8941,0.0235,0.0824,85
alvordensis,G.orcuttii,obesus.lahontan,thalassinus,0.8732,0.0845,0.0423,71
alvordensis,G.orcuttii,obesus.lahontan,thalassinus,0.8571,0.0408,0.102,49
alvordensis,G.orcuttii,obesus.lahontan,thalassinus.vaccaceps,0.8519,0.0617,0.0864,81
alvordensis,G.orcuttii,obesus.lahontan,thalassinus.vaccaceps,0.9057,0.0377,0.0566,53
alvordensis,G.orcuttii,obesus.snyderi,obesus.toikona,0.9038,0.0385,0.0577,104
alvordensis,G.orcuttii,obesus.snyderi,obesus.toikona,0.881,0.0357,0.0833,84
alvordensis,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.5556,0.2222,0.2222,27
alvordensis,G.orcuttii,obesus.snyderi,P.macrolepidotus,0.3182,0.5455,0.1364,22
alvordensis,G.orcuttii,obesus.snyderi,Railroad.Valley,0.9012,0.037,0.0617,81
alvordensis,G.orcuttii,obesus.snyderi,Railroad.Valley,0.9298,0.0351,0.0351,57
alvordensis,G.orcuttii,obesus.snyderi,thalassinus,0.8302,0.0566,0.1132,53
alvordensis,G.orcuttii,obesus.snyderi,thalassinus,0.8955,0.0149,0.0896,67
alvordensis,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.8537,0.0976,0.0488,82
alvordensis,G.orcuttii,obesus.snyderi,thalassinus.vaccaceps,0.8667,0.0533,0.08,75
alvordensis,G.orcuttii,obesus.toikona,P.macrolepidotus,0.32,0.36,0.32,25
alvordensis,G.orcuttii,obesus.toikona,P.macrolepidotus,0.4,0.44,0.16,25
alvordensis,G.orcuttii,obesus.toikona,Railroad.Valley,0.8916,0.0602,0.0482,83
alvordensis,G.orcuttii,obesus.toikona,Railroad.Valley,0.8571,0.0595,0.0833,84
alvordensis,G.orcuttii,obesus.toikona,thalassinus,0.7941,0.1324,0.0735,68
alvordensis,G.orcuttii,obesus.toikona,thalassinus,0.9492,0.0339,0.0169,59
alvordensis,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.8625,0.1,0.0375,80
alvordensis,G.orcuttii,obesus.toikona,thalassinus.vaccaceps,0.913,0.0217,0.0652,92
alvordensis,G.orcuttii,P.macrolepidotus,Railroad.Valley,0.2778,0.1111,0.6111,18
alvordensis,G.orcuttii,P.macrolepidotus,Railroad.Valley,0.3913,0.087,0.5217,23
alvordensis,G.orcuttii,P.macrolepidotus,thalassinus,0.4667,0.2667,0.2667,30
alvordensis,G.orcuttii,P.macrolepidotus,thalassinus,0.3125,0.1875,0.5,16
alvordensis,G.orcuttii,P.macrolepidotus,thalassinus.vaccaceps,0.4,0.2,0.4,30
alvordensis,G.orcuttii,P.macrolepidotus,thalassinus.vaccaceps,0.3235,0.2647,0.4118,34
alvordensis,G.orcuttii,Railroad.Valley,thalassinus,0.8852,0.082,0.0328,61
alvordensis,G.orcuttii,Railroad.Valley,thalassinus,0.8182,0.1364,0.0455,66
alvordensis,G.orcuttii,Railroad.Valley,thalassinus.vaccaceps,0.8913,0.0652,0.0435,92
alvordensis,G.orcuttii,Railroad.Valley,thalassinus.vaccaceps,0.8553,0.0526,0.0921,76
alvordensis,G.orcuttii,thalassinus,thalassinus.vaccaceps,0.918,0.0656,0.0164,61
alvordensis,G.orcuttii,thalassinus,thalassinus.vaccaceps,0.863,0.0274,0.1096,73
alvordensis,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4362,0.2872,0.2766,94
alvordensis,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4433,0.2887,0.268,97
alvordensis,isolatus,Lida.Pond,McNett.Ranch,0.9464,0.0089,0.0446,112
alvordensis,isolatus,Lida.Pond,McNett.Ranch,0.9481,0.0148,0.037,135
alvordensis,isolatus,Lida.Pond,mohavensis,0.44,0.29,0.27,100
