t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,genes
alvordensis,bicolor.columbianus,obesus.lahontan,thalassinus,0.3939,0.3065,0.49211,0.2727,0.18517,0.3692,0.3333,0.240985,0.4242,66
alvordensis,bicolor.columbianus,obesus.lahontan,thalassinus.vaccaceps,0.2424,0.125,0.36594,0.5455,0.4062,0.68579,0.2121,0.0968,0.34214,33
alvordensis,bicolor.columbianus,obesus.lahontan,thalassinus.vaccaceps,0.2419,0.152375,0.333525,0.4516,0.346675,0.55,0.3065,0.208925,0.40626,62
alvordensis,bicolor.columbianus,obesus.snyderi,obesus.toikona,0.5085,0.4,0.61763,0.3051,0.20925,0.404425,0.1864,0.101685,0.27401,59
alvordensis,bicolor.columbianus,obesus.snyderi,obesus.toikona,0.4677,0.3594,0.573515,0.2903,0.2,0.396625,0.2419,0.1538,0.339315,62
alvordensis,bicolor.columbianus,obesus.snyderi,P.macrolepidotus,0.1,0.0392,0.1639,0.1,0.037,0.1695,0.8,0.7143,0.8806,60
alvordensis,bicolor.columbianus,obesus.snyderi,P.macrolepidotus,0.0862,0.03387,0.152565,0.0862,0.0333,0.15285,0.8276,0.73846,0.9032,58
alvordensis,bicolor.columbianus,obesus.snyderi,Railroad.Valley,0.4493,0.355275,0.548445,0.3333,0.24235,0.4306,0.2174,0.13697,0.3016,69
alvordensis,bicolor.columbianus,obesus.snyderi,Railroad.Valley,0.3548,0.254485,0.4576,0.3226,0.2281,0.42114,0.3226,0.2308,0.41826,62
alvordensis,bicolor.columbianus,obesus.snyderi,thalassinus,0.1111,0.0492,0.1837,0.463,0.3529,0.5745,0.4259,0.316655,0.535225,54
alvordensis,bicolor.columbianus,obesus.snyderi,thalassinus,0.2188,0.1429,0.2985,0.3125,0.2222,0.407425,0.4688,0.36229,0.5763,64
alvordensis,bicolor.columbianus,obesus.snyderi,thalassinus.vaccaceps,0.2603,0.1757,0.343325,0.5342,0.445825,0.63088,0.2055,0.13429,0.2857,73
alvordensis,bicolor.columbianus,obesus.snyderi,thalassinus.vaccaceps,0.1765,0.106345,0.25351,0.5735,0.46746,0.67572,0.25,0.1667,0.3425,68
alvordensis,bicolor.columbianus,obesus.toikona,P.macrolepidotus,0.0862,0.0303,0.145865,0.1207,0.04996,0.2,0.7931,0.6984,0.8833,58
alvordensis,bicolor.columbianus,obesus.toikona,P.macrolepidotus,0.1017,0.03846,0.1667,0.0847,0.030775,0.1481,0.8136,0.7333,0.8966,59
alvordensis,bicolor.columbianus,obesus.toikona,Railroad.Valley,0.3636,0.270275,0.46156,0.3182,0.2239,0.4098,0.3182,0.2206,0.4127,66
alvordensis,bicolor.columbianus,obesus.toikona,Railroad.Valley,0.4138,0.31359,0.52272,0.2931,0.194,0.3889,0.2931,0.2,0.39622,58
alvordensis,bicolor.columbianus,obesus.toikona,thalassinus,0.2623,0.1724,0.35214,0.377,0.27583,0.478915,0.3607,0.267885,0.4643,61
alvordensis,bicolor.columbianus,obesus.toikona,thalassinus,0.2581,0.17132,0.35385,0.371,0.272625,0.4727,0.371,0.2698,0.4737,62
alvordensis,bicolor.columbianus,obesus.toikona,thalassinus.vaccaceps,0.2131,0.129,0.31155,0.5574,0.4464,0.65964,0.2295,0.152735,0.32652,61
alvordensis,bicolor.columbianus,obesus.toikona,thalassinus.vaccaceps,0.1667,0.0877,0.250165,0.5667,0.46144,0.67743,0.2667,0.1774,0.3654,60
alvordensis,bicolor.columbianus,P.macrolepidotus,Railroad.Valley,0.0577,0,0.115445,0.8654,0.787185,0.94,0.0769,0.0204,0.1429,52
alvordensis,bicolor.columbianus,P.macrolepidotus,Railroad.Valley,0.1034,0.0417,0.173175,0.8621,0.78425,0.931,0.0345,0,0.08,58
alvordensis,bicolor.columbianus,P.macrolepidotus,thalassinus,0.0714,0.0175,0.1333,0.8393,0.759965,0.9206,0.0893,0.032775,0.1525,56
alvordensis,bicolor.columbianus,P.macrolepidotus,thalassinus,0.0652,0,0.131625,0.8478,0.7609,0.9302,0.087,0.0233,0.158005,46
alvordensis,bicolor.columbianus,P.macrolepidotus,thalassinus.vaccaceps,0.0139,0,0.0417,0.9444,0.8961,0.9861,0.0417,0.01045,0.0822,72
alvordensis,bicolor.columbianus,P.macrolepidotus,thalassinus.vaccaceps,0.0714,0.0263,0.125,0.8714,0.80877,0.938525,0.0571,0.0145,0.10534,70
alvordensis,bicolor.columbianus,Railroad.Valley,thalassinus,0.1972,0.12349,0.2794,0.2817,0.20269,0.378825,0.5211,0.42106,0.61252,71
alvordensis,bicolor.columbianus,Railroad.Valley,thalassinus,0.2295,0.14807,0.31485,0.3115,0.2167,0.4107,0.459,0.34996,0.5593,61
alvordensis,bicolor.columbianus,Railroad.Valley,thalassinus.vaccaceps,0.1786,0.10333,0.26985,0.4821,0.36727,0.58142,0.3393,0.2449,0.4444,56
alvordensis,bicolor.columbianus,Railroad.Valley,thalassinus.vaccaceps,0.2321,0.139975,0.3273,0.4643,0.354135,0.57152,0.3036,0.2034,0.403665,56
alvordensis,bicolor.columbianus,thalassinus,thalassinus.vaccaceps,0.1739,0.088045,0.2653,0.6304,0.5111,0.75022,0.1957,0.09798,0.2963,46
alvordensis,bicolor.columbianus,thalassinus,thalassinus.vaccaceps,0.2083,0.116255,0.3125,0.5833,0.462925,0.70275,0.2083,0.1154,0.3091,48
alvordensis,bicolor.eurysomas,G.orcuttii,isolatus,0.0678,0.0323,0.1071,0.8814,0.830595,0.927425,0.0508,0.017995,0.08531,118
alvordensis,bicolor.eurysomas,G.orcuttii,isolatus,0.0522,0.01979,0.088225,0.8957,0.84948,0.9417,0.0522,0.0187,0.087,115
alvordensis,bicolor.eurysomas,G.orcuttii,Lida.Pond,0.0583,0.0206,0.1,0.8738,0.821085,0.9255,0.068,0.030885,0.107845,103
alvordensis,bicolor.eurysomas,G.orcuttii,Lida.Pond,0.0543,0.0132,0.09642,0.8804,0.820155,0.9375,0.0652,0.02269,0.1134,92
alvordensis,bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,0.0303,0.0086,0.06,0.9192,0.8723,0.961215,0.0505,0.01919,0.089905,99
alvordensis,bicolor.eurysomas,G.orcuttii,Little.Fish.Lake.Valley,0.0404,0.0102,0.0769,0.8687,0.80808,0.9231,0.0909,0.045,0.1458,99
alvordensis,bicolor.eurysomas,G.orcuttii,McNett.Ranch,0.0734,0.034895,0.11327,0.8532,0.79649,0.9048,0.0734,0.036365,0.118315,109
alvordensis,bicolor.eurysomas,G.orcuttii,McNett.Ranch,0.0826,0.04259,0.129,0.8624,0.803695,0.91821,0.055,0.01999,0.0943,109
alvordensis,bicolor.eurysomas,G.orcuttii,mohavensis,0.012,0,0.037,0.9639,0.92769,0.989705,0.0241,0,0.056815,83
alvordensis,bicolor.eurysomas,G.orcuttii,mohavensis,0.0465,0.0122,0.08605,0.9419,0.8953,0.9775,0.0116,0,0.03492,86
alvordensis,bicolor.eurysomas,G.orcuttii,newarkensis,0.0465,0.0119,0.0875,0.9419,0.897375,0.97851,0.0116,0,0.03332,86
alvordensis,bicolor.eurysomas,G.orcuttii,newarkensis,0.0476,0.0177,0.082505,0.9143,0.867775,0.95832,0.0381,0.0096,0.074135,105
alvordensis,bicolor.eurysomas,G.orcuttii,obesus.lahontan,0.061,0.022485,0.106415,0.8902,0.82798,0.9444,0.0488,0.01249,0.092005,82
alvordensis,bicolor.eurysomas,G.orcuttii,obesus.lahontan,0.0444,0.010995,0.0833,0.9,0.84435,0.95,0.0556,0.0206,0.094605,90
alvordensis,bicolor.eurysomas,G.orcuttii,obesus.snyderi,0.0941,0.047575,0.1505,0.8588,0.79308,0.9176,0.0471,0.01219,0.086455,85
alvordensis,bicolor.eurysomas,G.orcuttii,obesus.snyderi,0.1023,0.053265,0.156635,0.8295,0.76135,0.8941,0.0682,0.024685,0.114925,88
alvordensis,bicolor.eurysomas,G.orcuttii,obesus.toikona,0.0824,0.038975,0.1319,0.8471,0.7821,0.907235,0.0706,0.027,0.117635,85
alvordensis,bicolor.eurysomas,G.orcuttii,obesus.toikona,0.0471,0.0118,0.08602,0.8824,0.82758,0.9385,0.0706,0.02668,0.1169,85
alvordensis,bicolor.eurysomas,G.orcuttii,P.macrolepidotus,0.3929,0.24962,0.5517,0.3214,0.1786,0.473765,0.2857,0.1538,0.42879,28
alvordensis,bicolor.eurysomas,G.orcuttii,P.macrolepidotus,0.4242,0.29026,0.5667,0.3939,0.25,0.5294,0.1818,0.0769,0.29037,33
alvordensis,bicolor.eurysomas,G.orcuttii,Railroad.Valley,0.0122,0,0.0361,0.9512,0.91005,0.9877,0.0366,0,0.07144,82
alvordensis,bicolor.eurysomas,G.orcuttii,Railroad.Valley,0.0349,0.009995,0.0723,0.9302,0.88155,0.97473,0.0349,0,0.0694,86
alvordensis,bicolor.eurysomas,G.orcuttii,thalassinus,0.0395,0,0.080025,0.9079,0.8462,0.961,0.0526,0.0132,0.09861,76
alvordensis,bicolor.eurysomas,G.orcuttii,thalassinus,0.043,0.01139,0.08,0.9355,0.8902,0.975015,0.0215,0,0.051,93
alvordensis,bicolor.eurysomas,G.orcuttii,thalassinus.vaccaceps,0.0397,0.0149,0.068715,0.9206,0.88278,0.958015,0.0397,0.0149,0.0702,126
alvordensis,bicolor.eurysomas,G.orcuttii,thalassinus.vaccaceps,0.0427,0.0161,0.075025,0.9316,0.8898,0.96751,0.0256,0.0076,0.0522,117
alvordensis,bicolor.eurysomas,isolatus,Lida.Pond,0.3429,0.2667,0.423115,0.2952,0.221055,0.36733,0.3619,0.2857,0.44345,105
alvordensis,bicolor.eurysomas,isolatus,Lida.Pond,0.3,0.22053,0.38143,0.3667,0.28867,0.4516,0.3333,0.24989,0.4146,90
alvordensis,bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,0.3881,0.29104,0.48532,0.2985,0.209,0.390635,0.3134,0.2203,0.4068,67
alvordensis,bicolor.eurysomas,isolatus,Little.Fish.Lake.Valley,0.3448,0.235255,0.45166,0.3276,0.2203,0.4355,0.3276,0.23209,0.4355,58
alvordensis,bicolor.eurysomas,isolatus,McNett.Ranch,0.3438,0.259275,0.42175,0.3229,0.24439,0.4059,0.3333,0.25433,0.4176,96
alvordensis,bicolor.eurysomas,isolatus,McNett.Ranch,0.3763,0.29167,0.4615,0.3118,0.22939,0.391875,0.3118,0.23189,0.390805,93
alvordensis,bicolor.eurysomas,isolatus,mohavensis,0.2958,0.20269,0.38753,0.3662,0.2742,0.465515,0.338,0.24678,0.4355,71
alvordensis,bicolor.eurysomas,isolatus,mohavensis,0.2973,0.212085,0.38715,0.3784,0.280475,0.4783,0.3243,0.23456,0.41251,74
alvordensis,bicolor.eurysomas,isolatus,newarkensis,0.6452,0.540975,0.742515,0.2097,0.124905,0.301955,0.1452,0.0741,0.216775,62
alvordensis,bicolor.eurysomas,isolatus,newarkensis,0.5942,0.4925,0.690915,0.2029,0.129855,0.283895,0.2029,0.1233,0.28952,69
alvordensis,bicolor.eurysomas,isolatus,obesus.lahontan,0.3333,0.20507,0.4545,0.381,0.2632,0.51163,0.2857,0.177735,0.4,42
alvordensis,bicolor.eurysomas,isolatus,obesus.lahontan,0.3385,0.24184,0.442615,0.3385,0.243775,0.4407,0.3231,0.2278,0.4194,65
alvordensis,bicolor.eurysomas,isolatus,obesus.snyderi,0.2326,0.1579,0.31523,0.3605,0.278435,0.447655,0.407,0.3182,0.488435,86
alvordensis,bicolor.eurysomas,isolatus,obesus.snyderi,0.2857,0.1864,0.388945,0.3036,0.20742,0.410755,0.4107,0.29847,0.5179,56
alvordensis,bicolor.eurysomas,isolatus,obesus.toikona,0.2,0.12679,0.277835,0.3733,0.284,0.459065,0.4267,0.3333,0.52388,75
alvordensis,bicolor.eurysomas,isolatus,obesus.toikona,0.3553,0.2716,0.4512,0.25,0.16459,0.3335,0.3947,0.3026,0.4872,76
alvordensis,bicolor.eurysomas,isolatus,P.macrolepidotus,0.1379,0.06896,0.2157,0.0345,0,0.0784,0.8276,0.73808,0.9074,58
alvordensis,bicolor.eurysomas,isolatus,P.macrolepidotus,0.0988,0.0488,0.1549,0.0617,0.023,0.1047,0.8395,0.773775,0.9067,81
alvordensis,bicolor.eurysomas,isolatus,Railroad.Valley,0.3582,0.2667,0.459075,0.3881,0.28798,0.49123,0.2537,0.1746,0.350925,67
alvordensis,bicolor.eurysomas,isolatus,Railroad.Valley,0.3647,0.278465,0.45463,0.3529,0.26733,0.43687,0.2824,0.202195,0.36843,85
alvordensis,bicolor.eurysomas,isolatus,thalassinus,0.2581,0.168885,0.35484,0.3065,0.209665,0.403255,0.4355,0.3333,0.541,62
alvordensis,bicolor.eurysomas,isolatus,thalassinus,0.2157,0.127185,0.319145,0.3922,0.2826,0.5111,0.3922,0.279955,0.5,51
alvordensis,bicolor.eurysomas,isolatus,thalassinus.vaccaceps,0.175,0.10667,0.243615,0.5125,0.42307,0.60882,0.3125,0.226615,0.40483,80
alvordensis,bicolor.eurysomas,isolatus,thalassinus.vaccaceps,0.2286,0.1471,0.31434,0.5,0.40266,0.6,0.2714,0.184155,0.354825,70
alvordensis,bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,0.3936,0.3077,0.4783,0.3404,0.2551,0.417745,0.266,0.19046,0.3462,94
alvordensis,bicolor.eurysomas,Lida.Pond,Little.Fish.Lake.Valley,0.4186,0.329395,0.50945,0.3372,0.25,0.4205,0.2442,0.17108,0.328135,86
alvordensis,bicolor.eurysomas,Lida.Pond,McNett.Ranch,0.951,0.92198,0.979025,0.035,0.012015,0.0593,0.014,0,0.0333,143
alvordensis,bicolor.eurysomas,Lida.Pond,McNett.Ranch,0.9306,0.89548,0.96381,0.0417,0.01519,0.071425,0.0278,0.007,0.05041,144
alvordensis,bicolor.eurysomas,Lida.Pond,mohavensis,0.3951,0.3068,0.48753,0.2963,0.216105,0.383705,0.3086,0.2258,0.3914,81
alvordensis,bicolor.eurysomas,Lida.Pond,mohavensis,0.3846,0.29668,0.46946,0.3407,0.2651,0.42868,0.2747,0.198095,0.354815,91
alvordensis,bicolor.eurysomas,Lida.Pond,newarkensis,0.3151,0.2254,0.4058,0.3836,0.29325,0.47465,0.3014,0.21248,0.390855,73
alvordensis,bicolor.eurysomas,Lida.Pond,newarkensis,0.3452,0.263135,0.43821,0.3452,0.259695,0.4342,0.3095,0.225,0.39333,84
alvordensis,bicolor.eurysomas,Lida.Pond,obesus.lahontan,0.4576,0.35209,0.558825,0.3051,0.2115,0.4062,0.2373,0.1493,0.3333,59
alvordensis,bicolor.eurysomas,Lida.Pond,obesus.lahontan,0.5077,0.4032,0.614,0.2615,0.1754,0.3529,0.2308,0.1452,0.3226,65
alvordensis,bicolor.eurysomas,Lida.Pond,obesus.snyderi,0.4568,0.36586,0.553245,0.2716,0.19176,0.35805,0.2716,0.19318,0.360055,81
alvordensis,bicolor.eurysomas,Lida.Pond,obesus.snyderi,0.3867,0.29406,0.4783,0.3067,0.220465,0.394415,0.3067,0.22618,0.3947,75
alvordensis,bicolor.eurysomas,Lida.Pond,obesus.toikona,0.4156,0.320975,0.505505,0.3117,0.22389,0.4,0.2727,0.18665,0.361445,77
alvordensis,bicolor.eurysomas,Lida.Pond,obesus.toikona,0.3378,0.25,0.4321,0.2838,0.1975,0.369925,0.3784,0.2894,0.4722,74
alvordensis,bicolor.eurysomas,Lida.Pond,P.macrolepidotus,0.1084,0.05487,0.16441,0.1205,0.0633,0.180755,0.7711,0.6988,0.8471,83
alvordensis,bicolor.eurysomas,Lida.Pond,P.macrolepidotus,0.1294,0.0706,0.193215,0.0941,0.044875,0.1446,0.7765,0.7011,0.85,85
alvordensis,bicolor.eurysomas,Lida.Pond,Railroad.Valley,0.443,0.3571,0.5342,0.3291,0.24679,0.413105,0.2278,0.1549,0.308855,79
alvordensis,bicolor.eurysomas,Lida.Pond,Railroad.Valley,0.4627,0.360665,0.56412,0.2687,0.18458,0.363665,0.2687,0.1831,0.3562,67
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus,0.2394,0.15615,0.32432,0.3521,0.257575,0.445995,0.4085,0.31669,0.5082,71
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus,0.2386,0.168315,0.31466,0.4205,0.33634,0.5062,0.3409,0.2558,0.4239,88
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus.vaccaceps,0.2,0.127845,0.27941,0.5625,0.4691,0.6528,0.2375,0.15579,0.31712,80
alvordensis,bicolor.eurysomas,Lida.Pond,thalassinus.vaccaceps,0.2078,0.1351,0.2877,0.4935,0.4,0.5844,0.2987,0.2083,0.38162,77
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,0.4494,0.367765,0.540215,0.3034,0.22109,0.38645,0.2472,0.170485,0.318745,89
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,McNett.Ranch,0.398,0.31998,0.47735,0.2449,0.1782,0.31718,0.3571,0.2844,0.4362,98
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,0.4035,0.3,0.50942,0.2982,0.196385,0.3906,0.2982,0.2034,0.393425,57
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,mohavensis,0.3571,0.263165,0.4583,0.2714,0.1857,0.3538,0.3714,0.279365,0.4762,70
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,0.3088,0.217875,0.40582,0.3824,0.2857,0.482825,0.3088,0.2167,0.4026,68
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,newarkensis,0.3448,0.25,0.4444,0.3966,0.29166,0.5,0.2586,0.163225,0.3492,58
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,0.4918,0.37738,0.59468,0.3443,0.2459,0.45166,0.1639,0.0877,0.25,61
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.lahontan,0.5185,0.407245,0.63046,0.2593,0.160665,0.354345,0.2222,0.125,0.32692,54
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,0.3636,0.267555,0.47064,0.2727,0.181745,0.3651,0.3636,0.267555,0.4667,66
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.snyderi,0.3387,0.241365,0.43102,0.2742,0.189675,0.366745,0.3871,0.2857,0.490615,62
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,0.3375,0.252995,0.423915,0.3125,0.225,0.393615,0.35,0.2651,0.44057,80
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,obesus.toikona,0.4321,0.33819,0.52383,0.2222,0.14629,0.2987,0.3457,0.2632,0.43661,81
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,P.macrolepidotus,0.08,0.029,0.138915,0.1067,0.053265,0.16679,0.8133,0.7344,0.8824,75
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,P.macrolepidotus,0.0484,0.0137,0.0962,0.0968,0.0364,0.1571,0.8548,0.78177,0.9265,62
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,0.6271,0.526255,0.726065,0.2203,0.13555,0.3115,0.1525,0.0781,0.2308,59
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,Railroad.Valley,0.697,0.6029,0.79272,0.1515,0.0847,0.2308,0.1515,0.08159,0.227365,66
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,0.2267,0.150475,0.3077,0.36,0.271345,0.446245,0.4133,0.316465,0.5,75
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus,0.1746,0.104445,0.253715,0.381,0.2817,0.4815,0.4444,0.3438,0.542425,63
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1714,0.10133,0.24641,0.5143,0.420195,0.61114,0.3143,0.2222,0.4143,70
alvordensis,bicolor.eurysomas,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1875,0.1159,0.2698,0.4219,0.318165,0.520025,0.3906,0.28809,0.491515,64
alvordensis,bicolor.eurysomas,McNett.Ranch,mohavensis,0.4149,0.3333,0.5,0.3191,0.237085,0.393915,0.266,0.19309,0.344115,94
alvordensis,bicolor.eurysomas,McNett.Ranch,mohavensis,0.3889,0.30528,0.47522,0.3556,0.2737,0.44326,0.2556,0.1842,0.3333,90
alvordensis,bicolor.eurysomas,McNett.Ranch,newarkensis,0.2778,0.19177,0.37045,0.4306,0.3333,0.530915,0.2917,0.2029,0.385525,72
alvordensis,bicolor.eurysomas,McNett.Ranch,newarkensis,0.3099,0.2174,0.409135,0.4085,0.30506,0.5067,0.2817,0.196985,0.37312,71
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.lahontan,0.4512,0.358905,0.5366,0.3049,0.22075,0.3925,0.2439,0.1647,0.32892,82
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.lahontan,0.4058,0.30765,0.5068,0.3768,0.275875,0.476235,0.2174,0.1343,0.30304,69
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.snyderi,0.3765,0.29289,0.4598,0.2941,0.21349,0.37781,0.3294,0.25,0.416745,85
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.snyderi,0.3333,0.246125,0.41675,0.3214,0.23328,0.40622,0.3452,0.257575,0.433725,84
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.toikona,0.3077,0.2179,0.3973,0.3077,0.22334,0.4,0.3846,0.29406,0.4706,78
alvordensis,bicolor.eurysomas,McNett.Ranch,obesus.toikona,0.3333,0.254805,0.413555,0.3131,0.235775,0.391325,0.3535,0.2718,0.43332,99
alvordensis,bicolor.eurysomas,McNett.Ranch,P.macrolepidotus,0.1316,0.0714,0.19701,0.1184,0.0617,0.1831,0.75,0.6623,0.831215,76
alvordensis,bicolor.eurysomas,McNett.Ranch,P.macrolepidotus,0.1512,0.08989,0.217425,0.1047,0.05429,0.162215,0.7442,0.67029,0.818255,86
alvordensis,bicolor.eurysomas,McNett.Ranch,Railroad.Valley,0.4324,0.3333,0.527,0.2973,0.2099,0.3889,0.2703,0.1875,0.356245,74
alvordensis,bicolor.eurysomas,McNett.Ranch,Railroad.Valley,0.3864,0.3,0.47563,0.3182,0.2381,0.402105,0.2955,0.21502,0.377895,88
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus,0.2471,0.1728,0.3261,0.3529,0.2703,0.439645,0.4,0.314285,0.48055,85
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus,0.2133,0.1343,0.29414,0.36,0.26912,0.457825,0.4267,0.3294,0.51352,75
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus.vaccaceps,0.2442,0.1707,0.325,0.4884,0.40613,0.577325,0.2674,0.188165,0.340945,86
alvordensis,bicolor.eurysomas,McNett.Ranch,thalassinus.vaccaceps,0.2188,0.13636,0.30434,0.5,0.4,0.6056,0.2812,0.194,0.375,64
alvordensis,bicolor.eurysomas,mohavensis,newarkensis,0.2889,0.1778,0.40916,0.2222,0.12238,0.3333,0.4889,0.36531,0.6078,45
alvordensis,bicolor.eurysomas,mohavensis,newarkensis,0.3636,0.2545,0.4746,0.3273,0.2264,0.431,0.3091,0.2075,0.4107,55
alvordensis,bicolor.eurysomas,mohavensis,obesus.lahontan,0.3934,0.29398,0.492535,0.2623,0.1698,0.36244,0.3443,0.2462,0.4545,61
alvordensis,bicolor.eurysomas,mohavensis,obesus.lahontan,0.4107,0.3051,0.51166,0.3214,0.220285,0.4211,0.2679,0.17778,0.36964,56
alvordensis,bicolor.eurysomas,mohavensis,obesus.snyderi,0.3433,0.25,0.4412,0.2836,0.19986,0.375,0.3731,0.2727,0.4688,67
alvordensis,bicolor.eurysomas,mohavensis,obesus.snyderi,0.4138,0.3091,0.527015,0.2759,0.181725,0.3751,0.3103,0.21145,0.4098,58
alvordensis,bicolor.eurysomas,mohavensis,obesus.toikona,0.3875,0.3026,0.473035,0.225,0.1481,0.3014,0.3875,0.3026,0.47443,80
alvordensis,bicolor.eurysomas,mohavensis,obesus.toikona,0.4058,0.3014,0.50681,0.3333,0.23879,0.426795,0.2609,0.177165,0.345805,69
alvordensis,bicolor.eurysomas,mohavensis,P.macrolepidotus,0.0847,0.029685,0.1429,0.0678,0.0169,0.12311,0.8475,0.7705,0.9231,59
alvordensis,bicolor.eurysomas,mohavensis,P.macrolepidotus,0.1,0.0385,0.166815,0.0667,0.0167,0.12311,0.8333,0.75,0.9091,60
alvordensis,bicolor.eurysomas,mohavensis,Railroad.Valley,0.3684,0.260855,0.4727,0.4035,0.29785,0.516725,0.2281,0.142785,0.31672,57
alvordensis,bicolor.eurysomas,mohavensis,Railroad.Valley,0.2712,0.180285,0.373195,0.4068,0.299925,0.50984,0.322,0.225355,0.419485,59
alvordensis,bicolor.eurysomas,mohavensis,thalassinus,0.2131,0.125,0.30303,0.3607,0.25754,0.467785,0.4262,0.322,0.5294,61
alvordensis,bicolor.eurysomas,mohavensis,thalassinus,0.1408,0.07685,0.2063,0.3521,0.2603,0.4531,0.507,0.4118,0.6024,71
alvordensis,bicolor.eurysomas,mohavensis,thalassinus.vaccaceps,0.1364,0.069,0.2083,0.5,0.40578,0.6,0.3636,0.26226,0.4603,66
alvordensis,bicolor.eurysomas,mohavensis,thalassinus.vaccaceps,0.25,0.15372,0.340165,0.4667,0.3607,0.57814,0.2833,0.1852,0.38104,60
alvordensis,bicolor.eurysomas,newarkensis,obesus.lahontan,0.3143,0.236725,0.4154,0.3714,0.2769,0.4615,0.3143,0.2208,0.40301,70
alvordensis,bicolor.eurysomas,newarkensis,obesus.lahontan,0.2857,0.176445,0.3922,0.3265,0.2174,0.4444,0.3878,0.2708,0.51793,49
alvordensis,bicolor.eurysomas,newarkensis,obesus.snyderi,0.2083,0.12898,0.28952,0.3472,0.256385,0.4462,0.4444,0.346175,0.5395,72
alvordensis,bicolor.eurysomas,newarkensis,obesus.snyderi,0.2157,0.125,0.31117,0.3922,0.270675,0.51022,0.3922,0.27441,0.5,51
alvordensis,bicolor.eurysomas,newarkensis,obesus.toikona,0.3158,0.220285,0.411845,0.2456,0.152485,0.3396,0.4386,0.3333,0.54905,57
alvordensis,bicolor.eurysomas,newarkensis,obesus.toikona,0.2857,0.1974,0.369235,0.3117,0.22989,0.402305,0.4026,0.3099,0.492565,77
alvordensis,bicolor.eurysomas,newarkensis,P.macrolepidotus,0.0423,0.0123,0.08431,0.0423,0.0116,0.08336,0.9155,0.859,0.9688,71
alvordensis,bicolor.eurysomas,newarkensis,P.macrolepidotus,0.037,0,0.0833,0.0556,0,0.1176,0.9074,0.8364,0.9756,54
alvordensis,bicolor.eurysomas,newarkensis,Railroad.Valley,0.3043,0.21616,0.39711,0.2174,0.1324,0.30262,0.4783,0.379655,0.5775,69
alvordensis,bicolor.eurysomas,newarkensis,Railroad.Valley,0.2553,0.149945,0.365425,0.383,0.2642,0.5,0.3617,0.249795,0.48004,47
alvordensis,bicolor.eurysomas,newarkensis,thalassinus,0.2364,0.1429,0.3269,0.3273,0.23324,0.4444,0.4364,0.32648,0.5455,55
alvordensis,bicolor.eurysomas,newarkensis,thalassinus,0.193,0.1087,0.2794,0.3333,0.232575,0.4464,0.4737,0.3585,0.58338,57
alvordensis,bicolor.eurysomas,newarkensis,thalassinus.vaccaceps,0.1884,0.1159,0.2667,0.5507,0.44,0.644725,0.2609,0.1818,0.35,69
alvordensis,bicolor.eurysomas,newarkensis,thalassinus.vaccaceps,0.1754,0.0923,0.262395,0.5088,0.40319,0.62301,0.3158,0.21665,0.4167,57
