t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
alvordensis,bicolor.eurysomas,obesus.toikona,Railroad.Valley,0.2941,0.4706,0.2353,68
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus,0.16,0.3867,0.4533,75
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus,0.2639,0.3889,0.3472,72
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus.vaccaceps,0.1404,0.614,0.2456,57
alvordensis,bicolor.eurysomas,obesus.toikona,thalassinus.vaccaceps,0.1594,0.4783,0.3623,69
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus,0.2,0.3538,0.4462,65
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus,0.1864,0.2712,0.5424,59
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus.vaccaceps,0.209,0.5224,0.2687,67
alvordensis,bicolor.eurysomas,Railroad.Valley,thalassinus.vaccaceps,0.1897,0.4483,0.3621,58
alvordensis,bicolor.eurysomas,thalassinus,thalassinus.vaccaceps,0.1806,0.6111,0.2083,72
alvordensis,bicolor.eurysomas,thalassinus,thalassinus.vaccaceps,0.18,0.58,0.24,50
alvordensis,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.4019,0.3364,0.2617,107
alvordensis,isolatus,Lida.Pond,Little.Fish.Lake.Valley,0.3514,0.3243,0.3243,111
alvordensis,isolatus,Lida.Pond,McNett.Ranch,0.9394,0.0379,0.0227,132
alvordensis,isolatus,Lida.Pond,McNett.Ranch,0.9302,0.031,0.0388,129
alvordensis,isolatus,Lida.Pond,mohavensis,0.4082,0.3061,0.2857,98
alvordensis,isolatus,Lida.Pond,mohavensis,0.3947,0.2982,0.307,114
alvordensis,isolatus,Lida.Pond,newarkensis,0.2125,0.6,0.1875,80
alvordensis,isolatus,Lida.Pond,newarkensis,0.2025,0.5949,0.2025,79
alvordensis,isolatus,Lida.Pond,obesus.lahontan,0.4951,0.2136,0.2913,103
alvordensis,isolatus,Lida.Pond,obesus.lahontan,0.49,0.24,0.27,100
alvordensis,isolatus,Lida.Pond,obesus.snyderi,0.398,0.2653,0.3367,98
alvordensis,isolatus,Lida.Pond,obesus.snyderi,0.375,0.2727,0.3523,88
alvordensis,isolatus,Lida.Pond,obesus.toikona,0.38,0.26,0.36,100
alvordensis,isolatus,Lida.Pond,obesus.toikona,0.4022,0.25,0.3478,92
alvordensis,isolatus,Lida.Pond,Railroad.Valley,0.3684,0.3263,0.3053,95
alvordensis,isolatus,Lida.Pond,Railroad.Valley,0.3958,0.3333,0.2708,96
alvordensis,isolatus,Lida.Pond,thalassinus,0.2614,0.3068,0.4318,88
alvordensis,isolatus,Lida.Pond,thalassinus,0.2043,0.3333,0.4624,93
alvordensis,isolatus,Lida.Pond,thalassinus.vaccaceps,0.2841,0.3636,0.3523,88
alvordensis,isolatus,Lida.Pond,thalassinus.vaccaceps,0.3494,0.2651,0.3855,83
alvordensis,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4355,0.2742,0.2903,124
alvordensis,isolatus,Little.Fish.Lake.Valley,McNett.Ranch,0.4388,0.2551,0.3061,98
alvordensis,isolatus,Little.Fish.Lake.Valley,mohavensis,0.3976,0.3133,0.2892,83
alvordensis,isolatus,Little.Fish.Lake.Valley,mohavensis,0.3824,0.2647,0.3529,68
alvordensis,isolatus,Little.Fish.Lake.Valley,newarkensis,0.2045,0.6364,0.1591,44
alvordensis,isolatus,Little.Fish.Lake.Valley,newarkensis,0.25,0.6458,0.1042,48
alvordensis,isolatus,Little.Fish.Lake.Valley,obesus.lahontan,0.4493,0.3043,0.2464,69
alvordensis,isolatus,Little.Fish.Lake.Valley,obesus.lahontan,0.5079,0.1111,0.381,63
alvordensis,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.36,0.2533,0.3867,75
alvordensis,isolatus,Little.Fish.Lake.Valley,obesus.snyderi,0.274,0.2877,0.4384,73
alvordensis,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3605,0.2674,0.3721,86
alvordensis,isolatus,Little.Fish.Lake.Valley,obesus.toikona,0.3656,0.2366,0.3978,93
alvordensis,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.7333,0.1333,0.1333,60
alvordensis,isolatus,Little.Fish.Lake.Valley,Railroad.Valley,0.7458,0.1525,0.1017,59
alvordensis,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2667,0.3333,0.4,75
alvordensis,isolatus,Little.Fish.Lake.Valley,thalassinus,0.2063,0.3492,0.4444,63
alvordensis,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2632,0.3158,0.4211,76
alvordensis,isolatus,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.2319,0.3478,0.4203,69
alvordensis,isolatus,McNett.Ranch,mohavensis,0.3636,0.3068,0.3295,88
alvordensis,isolatus,McNett.Ranch,mohavensis,0.3919,0.3514,0.2568,74
alvordensis,isolatus,McNett.Ranch,newarkensis,0.175,0.6375,0.1875,80
alvordensis,isolatus,McNett.Ranch,newarkensis,0.2162,0.6351,0.1486,74
alvordensis,isolatus,McNett.Ranch,obesus.lahontan,0.4079,0.3026,0.2895,76
alvordensis,isolatus,McNett.Ranch,obesus.lahontan,0.4681,0.2979,0.234,94
alvordensis,isolatus,McNett.Ranch,obesus.snyderi,0.4096,0.3253,0.2651,83
alvordensis,isolatus,McNett.Ranch,obesus.snyderi,0.44,0.24,0.32,100
alvordensis,isolatus,McNett.Ranch,obesus.toikona,0.3592,0.2621,0.3786,103
alvordensis,isolatus,McNett.Ranch,obesus.toikona,0.3521,0.3099,0.338,71
alvordensis,isolatus,McNett.Ranch,Railroad.Valley,0.3895,0.3895,0.2211,95
alvordensis,isolatus,McNett.Ranch,Railroad.Valley,0.4206,0.3271,0.2523,107
alvordensis,isolatus,McNett.Ranch,thalassinus,0.3133,0.3253,0.3614,83
alvordensis,isolatus,McNett.Ranch,thalassinus,0.1829,0.3902,0.4268,82
alvordensis,isolatus,McNett.Ranch,thalassinus.vaccaceps,0.3548,0.3011,0.3441,93
alvordensis,isolatus,McNett.Ranch,thalassinus.vaccaceps,0.3365,0.3173,0.3462,104
alvordensis,isolatus,mohavensis,newarkensis,0.2031,0.6094,0.1875,64
alvordensis,isolatus,mohavensis,newarkensis,0.1739,0.6377,0.1884,69
alvordensis,isolatus,mohavensis,obesus.lahontan,0.4459,0.2432,0.3108,74
alvordensis,isolatus,mohavensis,obesus.lahontan,0.4655,0.2069,0.3276,58
alvordensis,isolatus,mohavensis,obesus.snyderi,0.3934,0.2787,0.3279,61
alvordensis,isolatus,mohavensis,obesus.snyderi,0.3043,0.3188,0.3768,69
alvordensis,isolatus,mohavensis,obesus.toikona,0.3625,0.2875,0.35,80
alvordensis,isolatus,mohavensis,obesus.toikona,0.3793,0.2299,0.3908,87
alvordensis,isolatus,mohavensis,Railroad.Valley,0.4375,0.3125,0.25,48
alvordensis,isolatus,mohavensis,Railroad.Valley,0.3478,0.4058,0.2464,69
alvordensis,isolatus,mohavensis,thalassinus,0.1884,0.3333,0.4783,69
alvordensis,isolatus,mohavensis,thalassinus,0.2468,0.3117,0.4416,77
alvordensis,isolatus,mohavensis,thalassinus.vaccaceps,0.2877,0.3288,0.3836,73
alvordensis,isolatus,mohavensis,thalassinus.vaccaceps,0.3231,0.2769,0.4,65
alvordensis,isolatus,newarkensis,obesus.lahontan,0.24,0.28,0.48,50
alvordensis,isolatus,newarkensis,obesus.lahontan,0.1429,0.1667,0.6905,42
alvordensis,isolatus,newarkensis,obesus.snyderi,0.2069,0.1552,0.6379,58
alvordensis,isolatus,newarkensis,obesus.snyderi,0.194,0.1642,0.6418,67
alvordensis,isolatus,newarkensis,obesus.toikona,0.2459,0.1475,0.6066,61
alvordensis,isolatus,newarkensis,obesus.toikona,0.129,0.129,0.7419,62
alvordensis,isolatus,newarkensis,Railroad.Valley,0.2241,0.2241,0.5517,58
alvordensis,isolatus,newarkensis,Railroad.Valley,0.2,0.1273,0.6727,55
alvordensis,isolatus,newarkensis,thalassinus,0.1212,0.1061,0.7727,66
alvordensis,isolatus,newarkensis,thalassinus,0.0615,0.1231,0.8154,65
alvordensis,isolatus,newarkensis,thalassinus.vaccaceps,0.1731,0.1731,0.6538,52
alvordensis,isolatus,newarkensis,thalassinus.vaccaceps,0.1765,0.1765,0.6471,51
alvordensis,isolatus,obesus.lahontan,obesus.snyderi,0.4219,0.25,0.3281,64
alvordensis,isolatus,obesus.lahontan,obesus.snyderi,0.4386,0.2281,0.3333,57
alvordensis,isolatus,obesus.lahontan,obesus.toikona,0.5,0.1935,0.3065,62
alvordensis,isolatus,obesus.lahontan,obesus.toikona,0.4416,0.2078,0.3506,77
alvordensis,isolatus,obesus.lahontan,Railroad.Valley,0.3846,0.3538,0.2615,65
alvordensis,isolatus,obesus.lahontan,Railroad.Valley,0.4074,0.284,0.3086,81
alvordensis,isolatus,obesus.lahontan,thalassinus,0.1667,0.3485,0.4848,66
alvordensis,isolatus,obesus.lahontan,thalassinus,0.3088,0.3676,0.3235,68
alvordensis,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.2632,0.3553,0.3816,76
alvordensis,isolatus,obesus.lahontan,thalassinus.vaccaceps,0.3553,0.3289,0.3158,76
alvordensis,isolatus,obesus.snyderi,obesus.toikona,0.5581,0.1628,0.2791,43
alvordensis,isolatus,obesus.snyderi,obesus.toikona,0.5077,0.3077,0.1846,65
alvordensis,isolatus,obesus.snyderi,Railroad.Valley,0.403,0.3731,0.2239,67
alvordensis,isolatus,obesus.snyderi,Railroad.Valley,0.3158,0.386,0.2982,57
alvordensis,isolatus,obesus.snyderi,thalassinus,0.1711,0.4079,0.4211,76
alvordensis,isolatus,obesus.snyderi,thalassinus,0.2075,0.3396,0.4528,53
alvordensis,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.3214,0.4107,0.2679,56
alvordensis,isolatus,obesus.snyderi,thalassinus.vaccaceps,0.3585,0.3396,0.3019,53
alvordensis,isolatus,obesus.toikona,Railroad.Valley,0.4022,0.3696,0.2283,92
alvordensis,isolatus,obesus.toikona,Railroad.Valley,0.3247,0.4286,0.2468,77
alvordensis,isolatus,obesus.toikona,thalassinus,0.2297,0.3919,0.3784,74
alvordensis,isolatus,obesus.toikona,thalassinus,0.3014,0.3699,0.3288,73
alvordensis,isolatus,obesus.toikona,thalassinus.vaccaceps,0.2794,0.4412,0.2794,68
alvordensis,isolatus,obesus.toikona,thalassinus.vaccaceps,0.3108,0.4054,0.2838,74
alvordensis,isolatus,Railroad.Valley,thalassinus,0.2364,0.3818,0.3818,55
alvordensis,isolatus,Railroad.Valley,thalassinus,0.375,0.25,0.375,40
alvordensis,isolatus,Railroad.Valley,thalassinus.vaccaceps,0.3462,0.2885,0.3654,52
alvordensis,isolatus,Railroad.Valley,thalassinus.vaccaceps,0.2388,0.2985,0.4627,67
alvordensis,isolatus,thalassinus,thalassinus.vaccaceps,0.4,0.3273,0.2727,55
alvordensis,isolatus,thalassinus,thalassinus.vaccaceps,0.3276,0.3793,0.2931,58
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,McNett.Ranch,0.0543,0.9022,0.0435,92
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,McNett.Ranch,0.1122,0.8776,0.0102,98
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,mohavensis,0.2911,0.3291,0.3797,79
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,mohavensis,0.2872,0.3511,0.3617,94
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,newarkensis,0.3452,0.3095,0.3452,84
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,newarkensis,0.3483,0.2697,0.382,89
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,obesus.lahontan,0.371,0.3387,0.2903,62
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,obesus.lahontan,0.4719,0.2697,0.2584,89
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,obesus.snyderi,0.2828,0.3535,0.3636,99
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,obesus.snyderi,0.2278,0.3038,0.4684,79
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,obesus.toikona,0.2617,0.3645,0.3738,107
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,obesus.toikona,0.2796,0.3118,0.4086,93
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,Railroad.Valley,0.5867,0.1867,0.2267,75
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,Railroad.Valley,0.6377,0.2029,0.1594,69
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,thalassinus,0.2209,0.2674,0.5116,86
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,thalassinus,0.2308,0.2418,0.5275,91
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.325,0.2375,0.4375,80
alvordensis,Lida.Pond,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.3421,0.2895,0.3684,76
alvordensis,Lida.Pond,McNett.Ranch,mohavensis,0.0481,0.0577,0.8942,104
alvordensis,Lida.Pond,McNett.Ranch,mohavensis,0.0522,0.0522,0.8957,115
alvordensis,Lida.Pond,McNett.Ranch,newarkensis,0.0614,0.0263,0.9123,114
alvordensis,Lida.Pond,McNett.Ranch,newarkensis,0.0288,0.036,0.9353,139
alvordensis,Lida.Pond,McNett.Ranch,obesus.lahontan,0.0482,0.0482,0.9036,83
alvordensis,Lida.Pond,McNett.Ranch,obesus.lahontan,0.0845,0.0563,0.8592,71
alvordensis,Lida.Pond,McNett.Ranch,obesus.snyderi,0.0545,0.0273,0.9182,110
alvordensis,Lida.Pond,McNett.Ranch,obesus.snyderi,0.0541,0.0631,0.8829,111
alvordensis,Lida.Pond,McNett.Ranch,obesus.toikona,0.069,0.0345,0.8966,116
alvordensis,Lida.Pond,McNett.Ranch,obesus.toikona,0.0459,0.0275,0.9266,109
alvordensis,Lida.Pond,McNett.Ranch,Railroad.Valley,0.0722,0.0619,0.866,97
alvordensis,Lida.Pond,McNett.Ranch,Railroad.Valley,0.0532,0.0638,0.883,94
alvordensis,Lida.Pond,McNett.Ranch,thalassinus,0.0336,0.0067,0.9597,149
alvordensis,Lida.Pond,McNett.Ranch,thalassinus,0.0339,0,0.9661,118
alvordensis,Lida.Pond,McNett.Ranch,thalassinus.vaccaceps,0.0373,0.0075,0.9552,134
alvordensis,Lida.Pond,McNett.Ranch,thalassinus.vaccaceps,0.0312,0.0156,0.9531,128
alvordensis,Lida.Pond,mohavensis,newarkensis,0.3371,0.3034,0.3596,89
alvordensis,Lida.Pond,mohavensis,newarkensis,0.3939,0.2576,0.3485,66
alvordensis,Lida.Pond,mohavensis,obesus.lahontan,0.2875,0.4375,0.275,80
alvordensis,Lida.Pond,mohavensis,obesus.lahontan,0.3247,0.4156,0.2597,77
alvordensis,Lida.Pond,mohavensis,obesus.snyderi,0.3333,0.321,0.3457,81
alvordensis,Lida.Pond,mohavensis,obesus.snyderi,0.2817,0.3521,0.3662,71
alvordensis,Lida.Pond,mohavensis,obesus.toikona,0.2533,0.3067,0.44,75
alvordensis,Lida.Pond,mohavensis,obesus.toikona,0.325,0.325,0.35,80
alvordensis,Lida.Pond,mohavensis,Railroad.Valley,0.2824,0.4,0.3176,85
alvordensis,Lida.Pond,mohavensis,Railroad.Valley,0.4043,0.3617,0.234,47
alvordensis,Lida.Pond,mohavensis,thalassinus,0.1978,0.1868,0.6154,91
alvordensis,Lida.Pond,mohavensis,thalassinus,0.25,0.3125,0.4375,64
alvordensis,Lida.Pond,mohavensis,thalassinus.vaccaceps,0.2917,0.2639,0.4444,72
alvordensis,Lida.Pond,mohavensis,thalassinus.vaccaceps,0.3506,0.2208,0.4286,77
alvordensis,Lida.Pond,newarkensis,obesus.lahontan,0.3253,0.3855,0.2892,83
alvordensis,Lida.Pond,newarkensis,obesus.lahontan,0.2973,0.4865,0.2162,74
alvordensis,Lida.Pond,newarkensis,obesus.snyderi,0.2105,0.3947,0.3947,76
alvordensis,Lida.Pond,newarkensis,obesus.snyderi,0.2338,0.4416,0.3247,77
alvordensis,Lida.Pond,newarkensis,obesus.toikona,0.2135,0.427,0.3596,89
alvordensis,Lida.Pond,newarkensis,obesus.toikona,0.2824,0.4118,0.3059,85
alvordensis,Lida.Pond,newarkensis,Railroad.Valley,0.3014,0.411,0.2877,73
alvordensis,Lida.Pond,newarkensis,Railroad.Valley,0.3239,0.4366,0.2394,71
alvordensis,Lida.Pond,newarkensis,thalassinus,0.2941,0.2588,0.4471,85
alvordensis,Lida.Pond,newarkensis,thalassinus,0.2973,0.2703,0.4324,74
alvordensis,Lida.Pond,newarkensis,thalassinus.vaccaceps,0.3068,0.3068,0.3864,88
alvordensis,Lida.Pond,newarkensis,thalassinus.vaccaceps,0.3465,0.3069,0.3465,101
alvordensis,Lida.Pond,obesus.lahontan,obesus.snyderi,0.3867,0.28,0.3333,75
alvordensis,Lida.Pond,obesus.lahontan,obesus.snyderi,0.2368,0.3158,0.4474,76
alvordensis,Lida.Pond,obesus.lahontan,obesus.toikona,0.2727,0.3247,0.4026,77
alvordensis,Lida.Pond,obesus.lahontan,obesus.toikona,0.3333,0.3175,0.3492,63
alvordensis,Lida.Pond,obesus.lahontan,Railroad.Valley,0.2778,0.3056,0.4167,72
alvordensis,Lida.Pond,obesus.lahontan,Railroad.Valley,0.2656,0.4062,0.3281,64
alvordensis,Lida.Pond,obesus.lahontan,thalassinus,0.2615,0.2462,0.4923,65
alvordensis,Lida.Pond,obesus.lahontan,thalassinus,0.3,0.175,0.525,80
alvordensis,Lida.Pond,obesus.lahontan,thalassinus.vaccaceps,0.3012,0.2289,0.4699,83
alvordensis,Lida.Pond,obesus.lahontan,thalassinus.vaccaceps,0.225,0.25,0.525,80
alvordensis,Lida.Pond,obesus.snyderi,obesus.toikona,0.4,0.3714,0.2286,70
alvordensis,Lida.Pond,obesus.snyderi,obesus.toikona,0.3729,0.339,0.2881,59
alvordensis,Lida.Pond,obesus.snyderi,Railroad.Valley,0.3108,0.3919,0.2973,74
alvordensis,Lida.Pond,obesus.snyderi,Railroad.Valley,0.2353,0.4471,0.3176,85
alvordensis,Lida.Pond,obesus.snyderi,thalassinus,0.2222,0.2716,0.5062,81
alvordensis,Lida.Pond,obesus.snyderi,thalassinus,0.194,0.2985,0.5075,67
alvordensis,Lida.Pond,obesus.snyderi,thalassinus.vaccaceps,0.3827,0.2346,0.3827,81
alvordensis,Lida.Pond,obesus.snyderi,thalassinus.vaccaceps,0.3594,0.3438,0.2969,64
alvordensis,Lida.Pond,obesus.toikona,Railroad.Valley,0.3846,0.2949,0.3205,78
alvordensis,Lida.Pond,obesus.toikona,Railroad.Valley,0.2941,0.4235,0.2824,85
alvordensis,Lida.Pond,obesus.toikona,thalassinus,0.2778,0.2778,0.4444,72
alvordensis,Lida.Pond,obesus.toikona,thalassinus,0.197,0.2424,0.5606,66
alvordensis,Lida.Pond,obesus.toikona,thalassinus.vaccaceps,0.2812,0.2969,0.4219,64
alvordensis,Lida.Pond,obesus.toikona,thalassinus.vaccaceps,0.2639,0.2917,0.4444,72
alvordensis,Lida.Pond,Railroad.Valley,thalassinus,0.2903,0.2581,0.4516,93
alvordensis,Lida.Pond,Railroad.Valley,thalassinus,0.2588,0.2235,0.5176,85
alvordensis,Lida.Pond,Railroad.Valley,thalassinus.vaccaceps,0.3231,0.2,0.4769,65
alvordensis,Lida.Pond,Railroad.Valley,thalassinus.vaccaceps,0.3176,0.2824,0.4,85
alvordensis,Lida.Pond,thalassinus,thalassinus.vaccaceps,0.3867,0.3733,0.24,75
alvordensis,Lida.Pond,thalassinus,thalassinus.vaccaceps,0.6029,0.1765,0.2206,68
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,mohavensis,0.3067,0.3333,0.36,75
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,mohavensis,0.3158,0.2947,0.3895,95
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,newarkensis,0.3034,0.2584,0.4382,89
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,newarkensis,0.28,0.3067,0.4133,75
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.lahontan,0.2716,0.3827,0.3457,81
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.lahontan,0.3919,0.3108,0.2973,74
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.snyderi,0.3614,0.2892,0.3494,83
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.snyderi,0.2927,0.1707,0.5366,82
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.toikona,0.3163,0.2653,0.4184,98
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,obesus.toikona,0.3305,0.2797,0.3898,118
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,Railroad.Valley,0.1884,0.6812,0.1304,69
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,Railroad.Valley,0.2353,0.6275,0.1373,51
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus,0.2524,0.2136,0.534,103
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus,0.3053,0.2,0.4947,95
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus.vaccaceps,0.2875,0.3125,0.4,80
alvordensis,Little.Fish.Lake.Valley,McNett.Ranch,thalassinus.vaccaceps,0.2911,0.2785,0.4304,79
alvordensis,Little.Fish.Lake.Valley,mohavensis,newarkensis,0.2676,0.2958,0.4366,71
alvordensis,Little.Fish.Lake.Valley,mohavensis,newarkensis,0.2381,0.3333,0.4286,63
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.lahontan,0.3962,0.3019,0.3019,53
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.lahontan,0.3019,0.5094,0.1887,53
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.snyderi,0.2879,0.2879,0.4242,66
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.snyderi,0.3333,0.2424,0.4242,66
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.toikona,0.4,0.3,0.3,70
alvordensis,Little.Fish.Lake.Valley,mohavensis,obesus.toikona,0.3,0.2833,0.4167,60
alvordensis,Little.Fish.Lake.Valley,mohavensis,Railroad.Valley,0.2075,0.6604,0.1321,53
alvordensis,Little.Fish.Lake.Valley,mohavensis,Railroad.Valley,0.2174,0.6522,0.1304,46
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus,0.1978,0.2088,0.5934,91
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus,0.2571,0.1857,0.5571,70
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus.vaccaceps,0.3333,0.254,0.4127,63
alvordensis,Little.Fish.Lake.Valley,mohavensis,thalassinus.vaccaceps,0.2955,0.2841,0.4205,88
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.lahontan,0.2027,0.5135,0.2838,74
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.lahontan,0.1964,0.4464,0.3571,56
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.snyderi,0.3014,0.2466,0.4521,73
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.snyderi,0.2958,0.2535,0.4507,71
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.toikona,0.3582,0.2985,0.3433,67
alvordensis,Little.Fish.Lake.Valley,newarkensis,obesus.toikona,0.2949,0.3462,0.359,78
alvordensis,Little.Fish.Lake.Valley,newarkensis,Railroad.Valley,0.1739,0.6957,0.1304,46
alvordensis,Little.Fish.Lake.Valley,newarkensis,Railroad.Valley,0.2222,0.7111,0.0667,45
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus,0.3036,0.1964,0.5,56
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus,0.2535,0.1972,0.5493,71
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus.vaccaceps,0.338,0.2817,0.3803,71
alvordensis,Little.Fish.Lake.Valley,newarkensis,thalassinus.vaccaceps,0.3788,0.3182,0.303,66
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.snyderi,0.1964,0.3393,0.4643,56
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.snyderi,0.2727,0.2121,0.5152,66
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.toikona,0.3191,0.1702,0.5106,47
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,obesus.toikona,0.25,0.3167,0.4333,60
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,Railroad.Valley,0.2553,0.5319,0.2128,47
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,Railroad.Valley,0.1961,0.6275,0.1765,51
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus,0.2037,0.1296,0.6667,54
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus,0.1972,0.2113,0.5915,71
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.2381,0.2381,0.5238,84
alvordensis,Little.Fish.Lake.Valley,obesus.lahontan,thalassinus.vaccaceps,0.1791,0.2388,0.5821,67
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.4643,0.2857,0.25,56
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,obesus.toikona,0.431,0.3103,0.2586,58
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.1875,0.6667,0.1458,48
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,Railroad.Valley,0.1098,0.7683,0.122,82
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.2917,0.2639,0.4444,72
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus,0.2097,0.2419,0.5484,62
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.3509,0.3684,0.2807,57
alvordensis,Little.Fish.Lake.Valley,obesus.snyderi,thalassinus.vaccaceps,0.283,0.3774,0.3396,53
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.0909,0.8182,0.0909,66
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,Railroad.Valley,0.15,0.6625,0.1875,80
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.24,0.2933,0.4667,75
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus,0.3289,0.2368,0.4342,76
alvordensis,Little.Fish.Lake.Valley,obesus.toikona,thalassinus.vaccaceps,0.35,0.25,0.4,60
